Name,category,PA,BB%,K%,ISO,GB%,wRC+
Ian Stewart,1,772,0.0860103622590673,0.1637305699253886,0.18635809386943,0.3489228987088083,101.17627012896604
Ike Davis,2,727,0.088415846549585,0.1815302762067282,0.1597899367716397,0.3226292282385652,114.75538816341086
Isiah Kiner-Falefa,1,1845,0.0614612870834274,0.0987262287327778,0.0499008375799152,0.4334233335858203,79.52043242674272
J.D. Davis,2,1781,0.0691789493065536,0.203580187778788,0.1786389509035661,0.3447177520666921,110.12231999188076
J.D. Martinez,3,1179,0.0737948185575434,0.1270807773340114,0.1525183543195362,0.3432926206612309,122.8530615083901
J.P. Arencibia,1,1745,0.0551982852198921,0.2055255813107128,0.2419324716198244,0.3322826262759204,113.33977483780116
J.P. Crawford,2,2356,0.1317157644588513,0.1496370168246373,0.1293381905203303,0.4204779378977335,115.08389870510008
J.T. Realmuto,2,1719,0.0679086564740932,0.1238253991725738,0.1066246719244386,0.3533820236444049,87.75531363746315
JB Shuck,1,1943,0.1154347367663731,0.0963191958386463,0.0730344557126337,0.5647550439723726,104.42580175115836
JT Riddle,1,1537,0.0481717148154753,0.1134771181230994,0.0784236521614939,0.4007301379968357,80.29596291126869
JaCoby Jones,1,1408,0.0810575248185979,0.2941718424684475,0.1569805711359158,0.4834372536139739,108.98347887049688
Jace Peterson,1,1649,0.1142618034699447,0.1285527621500654,0.1198563757270212,0.4862174928447745,107.35945587509268
Jackie Bradley Jr.,1,949,0.125243936125813,0.1836578541977642,0.1811305097853658,0.4348538734495936,141.14789184591012
Jacob Stallings,1,821,0.0852618753706861,0.1518473404449858,0.0815763422452293,0.27744278682095,69.41770574796487
Jacoby Ellsbury,2,401,0.0638403984,0.0937655856,0.0661157024,0.454193548,84.74223687466426
Jake Bauers,1,2670,0.117462628387586,0.1795795593043707,0.1435161007600598,0.4283630312573941,121.58963162990472
Jake Cave,2,2603,0.0731282611744083,0.2205211760518634,0.1505960862055472,0.4780958865022738,119.28384179517744
Jake Cronenworth,2,1771,0.0880078680653864,0.1265103823452094,0.0724342069255315,0.4187194789737887,88.8822488033464
Jake Lamb,2,1037,0.0931314836040256,0.1743492711386899,0.187173681877596,0.3304003461672648,125.18460935325488
Jake Marisnick,1,2036,0.0569367497793917,0.1837816204697807,0.1619904441558178,0.449332688679582,111.80492344383867
Jake Smolinski,1,2522,0.1165603565020722,0.151831943435542,0.1319097335847375,0.4220822422779767,107.14357472947653
James Jones,1,2054,0.0830329941075414,0.1663545413012644,0.1246364246123934,0.4679148298058083,95.58659418306826
James Loney,1,261,0.076628352,0.147126436,0.0824034328,0.3384615384,68.3153655767191
James McCann,1,1353,0.0540308946566352,0.1858855374971794,0.1166313232990378,0.4324571029815272,97.23856556466416
Jared Walsh,2,1411,0.0933955378175524,0.2543291064329371,0.2144181051091958,0.3490731172592657,133.7177649075564
Jarrod Dyson,1,614,0.0766910472160535,0.1499008697132664,0.038965408470903,0.56368985170301,64.76707925605182
Jason Castro,1,917,0.1182371507993146,0.1451643569136481,0.107243310652632,0.4191426932874995,106.35168242875017
Jason Donald,1,1218,0.0921053826700523,0.2126389451774409,0.1479592952013073,0.4595638349106126,114.18713839619728
Jason Heyward,2,917,0.0935944373828746,0.0992131124041378,0.1706504071320273,0.3551338826095371,130.57632011776286
Jason Kipnis,2,1121,0.1021705673735395,0.1765437524158672,0.1939672350705335,0.3803754620291058,136.71037198276483
Javier Baez,2,1559,0.0712313169775872,0.268877121461964,0.2607443638230263,0.4253241773997959,140.98646455776216
Jay Bruce,2,703,0.0603415878278583,0.198125579266838,0.2283852429976431,0.3327663795297388,139.02959925361662
Jayson Nix,1,483,0.0513457551999999,0.1308488608,0.1275626423999999,0.343820224,81.4891572408184
Jean Segura,1,1627,0.0533810235776017,0.0996743877551581,0.0982516392820576,0.4098611825078038,93.13861364132856
Jed Lowrie,2,819,0.1180082779831913,0.1566692804037091,0.1792965573552917,0.320207585541117,124.72665312203468
Jedd Gyorko,2,1502,0.0927691945712823,0.1751924471054016,0.215903404183413,0.3962895842868607,137.2152857130913
Jeff McNeil,2,1234,0.050783359995678,0.0713128033176661,0.0566216543106429,0.3035049745067531,85.21788507263854
Jeimer Candelario,1,3231,0.1108161851788736,0.1819619191855461,0.1794195750928922,0.4444545976501459,123.48491565926984
Jemile Weeks,1,884,0.1105359882105681,0.1400619857832279,0.1322390618867751,0.440660022644231,111.37601014758566
Jesse Winker,3,2331,0.1311242286991338,0.1467109302244371,0.1268910240423464,0.4693604169767047,133.5764863321677
Jesus Aguilar,2,2785,0.1092018979671226,0.1911953822770891,0.1811104711246765,0.4086499879267393,131.83768746053056
Jesus Guzman,1,961,0.069456976672351,0.1179516465933682,0.1706721213518823,0.3610269965971578,117.73487045623004
Jesus Montero,1,3088,0.0818700343632454,0.1781068637197361,0.1924326450787728,0.4355361258323638,128.1885690862213
Jimmy Paredes,1,2570,0.0474930850244356,0.185506178548457,0.1521997201706147,0.4893922997394824,103.9538425315182
Joaquin Arias,1,997,0.0312938809701103,0.0802407218527582,0.0760615181263791,0.3545768489973921,60.47018900177803
Joc Pederson,2,1881,0.1515072597219525,0.232919329435932,0.2450394827155359,0.4382606022821786,156.30817426338103
Joe Panik,1,1834,0.0908226387163482,0.1022453412891804,0.1095367927904883,0.4741616852197718,108.35484666072182
Joey Gallo,2,1983,0.1440408395521661,0.3569175951103235,0.3087574696445942,0.2774732113937422,143.28827158614772
Joey Votto,3,580,0.096551724,0.1517241376,0.1467741936,0.2987212271999999,108.49807266659214
Joey Wendle,1,1111,0.059647126438847,0.1170453451548738,0.1396352095419303,0.3291606030204864,95.88091684854312
Johan Camargo,2,2057,0.0607180091252523,0.1438885133493255,0.1172834278333095,0.4838354191974369,106.62180967369042
John Hicks,1,1336,0.0655820768097851,0.1831930334091592,0.1164758885025605,0.4730783850373051,98.46266806766371
John Jaso,2,924,0.1199768850130618,0.1001625117128794,0.1585002716476416,0.4405418553986028,124.52348873991376
Johnny Giavotella,1,2390,0.0977776457030215,0.106495501093336,0.1395650899299703,0.4473337660796092,126.10998826783232
Jon Jay,2,1242,0.0694210266381969,0.1225123998688355,0.1251447661305555,0.4947106627868757,102.13864494668536
Jon Singleton,1,3136,0.1549068889281747,0.2343398934347042,0.2021968398029091,0.3814152362390521,123.86386513181267
Jonathan Herrera,1,1273,0.0788221702576005,0.1096238420134935,0.0694696410770706,0.4966710273105625,79.64413864941396
Jonathan India,2,624,0.1005308292718564,0.1674544635493008,0.1081952869910377,0.2914927072819074,103.40104214622754
Jonathan Lucroy,2,1305,0.1029287378234166,0.1113083505246414,0.1295625284988467,0.3124993018320446,105.66959628870536
Jonathan Schoop,1,1843,0.069963756485409,0.1722220880578484,0.1343111995228995,0.4249020351795035,99.35706235964412
Jonathan Villar,1,2804,0.093212222431672,0.2512509925872446,0.132719746575296,0.5677539440158803,99.1471740366398
Jordan Pacheco,1,1442,0.064262598047619,0.0628756351904762,0.08781735827092,0.2679368279371243,85.2687263597936
Jordan Schafer,1,1372,0.0955737810526122,0.2105967835724952,0.1331577772468131,0.4907440636336915,94.55171944969122
Jordy Mercer,1,1877,0.0607790028719926,0.1509509723171043,0.1389239183129158,0.4081703288238869,95.8671296110552
Jorge Alfaro,1,2507,0.0479199488073664,0.2830015732931105,0.1518236863659214,0.5019137001881887,100.11489623214985
Jorge Bonifacio,1,2901,0.0873767099991487,0.2215466048460609,0.1547449413748106,0.3647222664060591,107.85067598671648
Jorge Polanco,2,2384,0.08306991313843,0.1450672835429066,0.1374873181901425,0.3765653639867624,117.03512986406112
Jorge Soler,2,364,0.10258173847411,0.1642554108197411,0.2468078851194174,0.4087401753071197,123.20120670052158
Jose Altuve,3,1909,0.0581998589254935,0.0904130867013734,0.1208592907523623,0.3918115549405764,104.54593128280142
Jose Iglesias,1,1152,0.0518099089160579,0.1407807974417821,0.0505042972164002,0.5410412965130518,63.40255384463969
Jose Lobaton,2,949,0.1009740468897732,0.2224272933819851,0.1488817821215048,0.460749631718986,91.8368636150439
Jose Lopez,1,949,0.0600349648489626,0.1672349308933129,0.0432341415814169,0.402521014514715,50.50801407967133
Jose Martinez,3,3458,0.0778773807179745,0.1378739558288877,0.1138436863586405,0.4679302408130171,86.31019462016174
Jose Miranda,2,2081,0.0670410470015395,0.1229362353016252,0.1948139182340487,0.4364493250184443,138.11671064137005
Jose Peraza,1,2157,0.0477468213455166,0.1019504448792319,0.0864669925810642,0.4728555194471465,106.92890131630308
Jose Pirela,1,3819,0.0765801544094201,0.1421024832631838,0.1318709439205039,0.4802398946131617,108.86005733006677
Jose Ramirez,3,2687,0.0872625695509488,0.0989996201035097,0.0985210750650313,0.4631625385313834,107.1615232979024
Jose Reyes,2,1915,0.0737936603752764,0.163393143975696,0.0956162800876034,0.4264960290085199,68.53324758834557
Jose Tabata,2,1615,0.0758330397089989,0.1308899736314533,0.0918775763395118,0.5709117918751998,104.5533993212142
Jose Trevino,1,1656,0.0399145981755995,0.0937503773122928,0.0964257485043441,0.381569711768836,68.48140169740138
Josh Bell,2,4248,0.1004258152671672,0.1911882133773684,0.1729603391147186,0.4719596858417699,128.68410637030428
Josh Donaldson,3,1552,0.1314558072250459,0.191477582436544,0.1966035545655938,0.4050182837421974,115.67215797253156
Josh Harrison,2,1599,0.0567545578385792,0.0966113551641761,0.123446155590227,0.4324405117479244,116.70014390319837
Josh Phegley,1,1029,0.0534411955734216,0.1522036261267108,0.1231097867622074,0.3933863548542163,84.88943278221181
Josh Reddick,2,1865,0.0822683312221576,0.1669337914286128,0.2299272050842419,0.3665139601153785,118.76980521367987
Josh Rojas,1,775,0.0883996348004551,0.1357856751290838,0.1263663670473214,0.2924429047796326,86.34936293547055
Josh Rutledge,1,1064,0.0606199651753254,0.1609511802398415,0.1995704491908319,0.4322533431434069,150.41046153714825
Josh Thole,1,1493,0.1102160061088845,0.1054301811964693,0.1148550098942717,0.4955288490871153,118.56761731009357
Josh VanMeter,1,2500,0.0992190419310401,0.1804217057948417,0.1671173008096866,0.3997196992345231,114.4154509122312
Juan Francisco,2,2210,0.0406151730363831,0.2256965589976898,0.2349113826751014,0.4432803660380779,127.78030126605572
Juan Lagares,1,2175,0.0409163082511023,0.1347766810587506,0.0928739599023757,0.4197500558442525,82.84907596549512
Juan Rivera,1,641,0.044721788427457,0.1196047837493499,0.0415509337129485,0.4001887159791992,43.3632116659033
Juan Soto,3,183,0.0510018213333333,0.0910746806666666,0.1262327413333333,0.350119904,122.81294015567478
Julio Borbon,1,1051,0.0622443949371937,0.0963067560783667,0.0923920928350705,0.547254291877951,108.17707246706536
Junior Lake,1,2468,0.0609711747319081,0.2239510811760198,0.1477753383978543,0.4818714861356974,105.75204375868915
Jurickson Profar,1,2104,0.1124087860658635,0.1250204524335093,0.1586492592200973,0.4519312271679016,120.85424470164176
Justin Bour,2,1889,0.0809684236372659,0.1510657334164241,0.1339478072524687,0.3843440836057166,97.3314616929817
Justin Maxwell,2,684,0.1073544971932539,0.1604894177003968,0.1916464516608466,0.3422859975382276,104.05504582300355
Justin Smoak,2,623,0.144283243629646,0.1694347111143247,0.1436915193322205,0.4419334950687704,115.59287397949042
Justin Turner,3,1431,0.0839874977481748,0.1187279753692088,0.1105690769931502,0.4499213550330666,115.96279343228495
Justin Upton,2,456,0.0977947947170603,0.1370288708577428,0.1886863239790026,0.3047805156052493,124.89075919124517
Ke'Bryan Hayes,1,1921,0.0955301362845509,0.1746153597000723,0.1364316495130423,0.4453147300069626,109.12912843847523
Kendrys Morales,2,275,0.0436363632,0.0872727272,0.1160784312,0.3418181816,99.9233281951611
Keon Broxton,1,2762,0.0811209327846211,0.226105109397399,0.1304641844658441,0.3802602087657453,83.34685702327445
Keston Hiura,3,1099,0.0943511306540971,0.2489264566336995,0.2290047312783275,0.4321296900346165,135.56099565160284
Ketel Marte,2,2024,0.0597774218192806,0.1173151490972905,0.1115012667918936,0.5342659721498124,109.74151885214982
Kevin Kiermaier,1,1631,0.0852973145104673,0.1708532019490083,0.1343017887464223,0.5317625765167246,120.9158923350216
Kevin Newman,1,1770,0.0662865894353435,0.1033959572660725,0.1000562346774919,0.4546834349024216,105.01629289382308
Kevin Pillar,1,1354,0.058020755519821,0.1379297242245002,0.1566803367065092,0.4215094990267308,129.31110438294996
Khris Davis,2,1356,0.1288383610388391,0.1973121020141264,0.2094763276083127,0.4081852712516687,146.54712101554915
Kirk Nieuwenhuis,1,1653,0.0980403426688047,0.2419275662150093,0.1892779468650456,0.4787739195101667,125.75079782224157
Kole Calhoun,1,1304,0.0935350226658863,0.1581587381981797,0.1847257779791657,0.4140663422798424,113.55384864039812
Kolten Wong,2,1264,0.0844201569105091,0.1264390311537739,0.147135825032286,0.4994028432527267,120.88491446727764
Kris Bryant,3,594,0.1351290677333333,0.25705948352,0.3107738412800001,0.2942181993333332,173.60921646412072
Kurt Suzuki,1,240,0.0699999999999999,0.1366666664,0.0682464447999999,0.3720930232,69.58068554510203
Kyle Blanks,1,1729,0.1044489938677507,0.1992947918837804,0.2277456777818978,0.3802381842769246,141.48870524859015
Kyle Farmer,1,1066,0.0414846423002165,0.1236573566114822,0.1043016415355495,0.3505336614315541,84.87314228405272
Kyle Schwarber,3,434,0.1296092326294436,0.160681428025997,0.2068655566451994,0.2559013113221073,145.12889962722628
Kyle Seager,2,1237,0.098288370405896,0.1233253667364843,0.1605271554131093,0.4285358358661373,140.5305973843591
Kyle Tucker,3,2207,0.0961858165181463,0.1942165250165704,0.2464173952089482,0.3699196853194902,129.05890368720208
Leonys Martin,1,587,0.0801170382853345,0.1114230971597579,0.1684538480949678,0.4416424315013006,122.4675090888505
Leury Garcia,1,2335,0.0563749579404498,0.1968402281623052,0.1000686474780155,0.5415762766861951,96.65796150229512
Lewis Brinson,1,2238,0.0808289845304233,0.2251929015122041,0.2197052932990241,0.417825048892536,131.4165090046944
Logan Forsythe,1,1285,0.158630149177132,0.2082144980333912,0.1429196562980915,0.431611115832315,130.99689408905223
Logan Morrison,2,1704,0.1492624625388475,0.1377565908872272,0.1785523442158277,0.4865262170883467,138.45041874429367
Logan Schafer,1,1106,0.0787426780771404,0.1134185269798641,0.1403611832681332,0.4326364564991569,122.27857551445425
Lonnie Chisenhall,1,1905,0.0826436246750785,0.1599664559981362,0.1906906451343036,0.3798315774161388,128.62631981978222
Lorenzo Cain,2,1601,0.0966218252995162,0.1916244399695167,0.1271947088156827,0.4871551979348007,112.9107011641538
Lourdes Gurriel Jr.,2,341,0.0352471064816229,0.1812018180997613,0.1352587623150358,0.4051794592295943,92.16749941984172
Lucas Duda,2,1795,0.1201378149349922,0.189983401817917,0.2101886457808013,0.3820393067091168,144.17332156833874
Luis Arraez,3,1499,0.0639546214565273,0.0668784020915707,0.0614109780837297,0.3948663276040824,104.80254933287664
Luis Gonzalez,1,4081,0.0573107469925056,0.1512200263384243,0.0807540212888841,0.3672757405841679,70.05817738497475
Luis Guillorme,2,2591,0.1155921174090857,0.1248391935513453,0.0813771164870786,0.5606774397594243,110.83292141439476
Luis Rengifo,1,2152,0.1023070560204635,0.1475585925770324,0.1676743693406321,0.4857664193114696,121.53683627558736
Luis Torrens,2,1482,0.0748164529031758,0.1353511566720622,0.1223929571533325,0.3992415187791767,96.4185044164282
Luis Urias,2,2331,0.1138294031526875,0.1530727274656654,0.1475357343142312,0.4934887123814478,127.81699939249935
Luis Valbuena,1,1147,0.1066921331653453,0.1395353007384059,0.1385415593349809,0.4498338378373145,106.7864845238735
Luke Hughes,1,1185,0.0838117641541482,0.2013668543962447,0.1822657685485659,0.3268307826318344,114.5660769189401
Luke Voit,2,1107,0.0698584760487804,0.1276723874128274,0.091048538767841,0.3014825680252936,84.95935859360786
Maikel Franco,1,2288,0.0554386079360039,0.1406060132336875,0.1839770707338239,0.4702741318756043,123.1272116472642
Mallex Smith,1,1929,0.0967272555571616,0.1733848769740054,0.0950904821790206,0.5664200487257283,116.44833238081522
Manny Machado,3,889,0.0836797428446806,0.126459010181117,0.135854471255922,0.325804861014103,93.20567509449728
Manny Pina,1,1466,0.0877960197661198,0.1336541092485421,0.1231494483882155,0.4367581723579616,87.52145046787737
Manuel Margot,1,1985,0.0740548736034494,0.1165732262531699,0.1315903313702038,0.4371891917769308,112.9888424994914
Marcell Ozuna,2,2023,0.070560582039866,0.1850883731012659,0.1911630947590819,0.3503638185288181,116.99743945036649
Marcus Semien,2,1741,0.1389391398179093,0.1627872463031948,0.2044000508827463,0.3536650254299622,142.27016034522896
Mark Canha,2,1437,0.0906753276974494,0.1509361010058779,0.1437644255885569,0.3311506026169318,111.00528409784523
Mark Reynolds,2,155,0.0946236558666666,0.1513978488,0.1696517408666666,0.286,113.49960758595766
Mark Trumbo,2,2264,0.0782358464307446,0.1932187263555357,0.2270724662705661,0.4446076568368311,122.44383379573114
Martin Maldonado,1,1482,0.0772465403853189,0.1911542273464402,0.1347466074230124,0.4737805436084077,91.93078457463903
Martin Prado,2,443,0.061399548,0.074040632,0.0830379744,0.4538681944,96.69693061789071
Marwin Gonzalez,2,1828,0.056963037793012,0.1207854928050901,0.093747663389404,0.5188288834401782,75.42284701074352
Matt Adams,2,1569,0.0663425377343426,0.1819286039312294,0.2650635467665771,0.3846748686045084,144.21936400413588
Matt Carpenter,3,854,0.1092291119709838,0.1364742121937757,0.1233528751136686,0.343155259591901,113.47662363991444
Matt Chapman,2,1262,0.1116151301196849,0.2834970001761137,0.2922274124646766,0.3199362070533545,133.56620202269977
Matt Davidson,1,3598,0.0990489772832583,0.2701034687774272,0.1839800692265721,0.3596005812130961,106.61308074502126
Matt Dominguez,1,2349,0.080760230310722,0.1448068940898178,0.1503316940055482,0.4155982953531324,91.85468269109468
Matt Duffy,2,2366,0.0742550535354405,0.1262502942433367,0.1093770644601088,0.3798194421357773,106.94880744164408
Matt Joyce,2,1234,0.1090845134119908,0.2155317088361661,0.2046898688780475,0.2987115533583379,120.44224752456772
Matt Kemp,3,174,0.0459770112,0.1195402295999999,0.1689440992,0.286567164,105.67841587834091
Matt LaPorta,1,862,0.1086574498380952,0.1598039190029762,0.2704025757,0.3445481596517856,159.2694041374702
Matt Olson,3,2857,0.147948127865331,0.2407353081199058,0.2224837036362243,0.3599104428296151,123.15801497863004
Matt Wieters,1,693,0.1403891171768321,0.1556655398723404,0.2276890283678486,0.4539786117295509,167.7629412788603
Max Kepler,2,1923,0.1179977579660001,0.1376823875280391,0.1775509466813734,0.4280342373416039,138.20551504873166
Max Muncy,3,2975,0.121866981809243,0.2194976475343064,0.1583879390469453,0.3991904663191493,114.93997721466036
Max Stassi,1,2040,0.0685491790002577,0.2475675228655897,0.1759952121038242,0.4562354799816993,92.41091093717192
Michael A. Taylor,1,2090,0.0779491504628529,0.2105484796381268,0.1465982415443876,0.3659731357974676,100.1925368382134
Michael Brantley,2,1801,0.1121479535871308,0.0843176838343543,0.0888348338536082,0.490204712829733,112.17792176797695
Michael Chavis,1,1596,0.0605408975606164,0.1948520461311542,0.1708512510913682,0.3291993132097924,98.40594768908387
Michael Conforto,2,733,0.0973627146482524,0.1462197443851044,0.2270842527995191,0.4134421881636054,183.01847229726616
Michael Saunders,2,1474,0.1180705352663468,0.2233524494455466,0.1887368148880798,0.4342410693721078,125.20207028681446
Miguel Andujar,3,2474,0.0620674684533731,0.1426212725475974,0.1500063907657019,0.4465055502626162,117.27539933356624
Miguel Rojas,1,2296,0.0676818903343654,0.1145834541923279,0.051960658786508,0.5498509281109925,57.53480845173162
Miguel Sano,3,1813,0.0983867833401878,0.2100588916385906,0.2341234027504327,0.2527186182558537,123.112103477499
Miguel Tejada,1,211,0.0410742490963665,0.2274881512701421,0.0621920792417061,0.2634972353870458,52.85425466059714
Mike Carp,3,1931,0.1021138024529591,0.1749147844815526,0.1827846547477536,0.3551437651612866,110.11523649332533
Mike Moustakas,1,1863,0.0672121656812016,0.1474963202429239,0.2492441433479909,0.3476809119888694,130.44047443670416
Mike Trout,3,1200,0.0896316489061379,0.1327907722889798,0.1495406361522019,0.3245578142796001,122.9377281633772
Mike Yastrzemski,2,1367,0.0627621329513085,0.1491511893185447,0.1230543992647827,0.343746157000918,89.9111840408996
Mike Zunino,1,362,0.0743575220947967,0.23457694105,0.2361665556137398,0.3064585749877236,105.79233617439613
Mikie Mahtook,2,1669,0.0786198685206344,0.2135884337104778,0.1499238603724751,0.43066720175326,116.39377384133331
Mitch Garver,3,1249,0.0795302906453162,0.0950093402599412,0.0886453093781692,0.272137628492127,85.18885276234316
Mitch Haniger,3,1214,0.068981714839811,0.1334102306661952,0.1320478990914989,0.2928865171332018,93.83038870665824
Mitch Moreland,2,1587,0.0996726779044461,0.1426676157657563,0.1905054131611975,0.4189024600344953,131.0633371255248
Mookie Betts,3,1307,0.1310373102619702,0.1115476136348271,0.1667120454275413,0.4295242943771223,158.30244971193966
Myles Straw,1,1999,0.1197476615783734,0.1665510916097551,0.0698809336882272,0.5375156551361808,110.79040798431416
Nate Schierholtz,1,816,0.0372549014274509,0.1068627448696078,0.1987661573392156,0.3178194134676471,107.04197135396862
Nathaniel Lowe,3,1718,0.1463895960625622,0.1858515277701038,0.2085753360690967,0.4518545224064755,151.5371104765075
Neil Walker,2,1619,0.072595976341168,0.1536642100218226,0.1787048441934888,0.3670386648601642,103.40903147115536
Nick Ahmed,1,1845,0.077439504218571,0.137139641204586,0.1065725234376702,0.4766176220156392,97.4808174458037
Nick Castellanos,2,1741,0.076301149428142,0.1919996990052561,0.1507197535532572,0.3927407973393874,117.03494534241996
Nick Franklin,1,2250,0.1121156265625296,0.1941438956162713,0.1728425359518171,0.3705348350348317,122.61801335083956
Nick Gordon,2,2773,0.0652363532048991,0.1980500661707278,0.1177554746369323,0.4874330655622063,97.570020951905
Nick Hundley,1,665,0.0787558718004662,0.1663970065751218,0.208324172587243,0.351639452545285,88.32149169543928
Nick Senzel,1,951,0.1040471461811987,0.1947349451351064,0.206607101468106,0.4284596314066505,164.00762562838074
Nick Solak,1,1859,0.1057984974289374,0.2012336312477169,0.1929984120614646,0.5197028245230463,131.99007073085582
Nick Williams,2,2384,0.0502551893074389,0.2482185606899061,0.1930577485501744,0.4579080706897797,122.89823855439576
Nicky Delmonico,1,1942,0.1021645011506127,0.2044658544494052,0.1755860605234182,0.4122741597020689,118.98209305421304
Nicky Lopez,1,1579,0.1061170205254448,0.0878426491370959,0.1101924977069656,0.5495382042899573,115.77065407978768
Niko Goodrum,1,2271,0.0931907503615027,0.1816554410554582,0.1044319370571071,0.3626565544794606,86.42007961274228
Nolan Arenado,2,1783,0.0543399785228414,0.0811389521238747,0.1287924814214916,0.3260002524496692,90.58225072173175
Nolan Reimold,2,789,0.0743557242465568,0.1198986053831009,0.1668608789700887,0.2872901839139839,100.20487850817372
Nomar Mazara,1,1680,0.0856808249039851,0.1776979833015988,0.1342019029250775,0.3487614550296531,95.74826511123652
Odubel Herrera,2,2589,0.0557257214488285,0.1309761959729591,0.0648588191621579,0.4383784221944261,84.21497001488113
Omar Narvaez,2,1715,0.0747494909245526,0.0853346678037568,0.0590713498142086,0.4281144898038206,81.48564344735932
Oneil Cruz,2,1830,0.0962495646047197,0.2386560965077201,0.1871252742091588,0.5101840162201359,116.65777091932696
Orlando Arcia,1,2278,0.067053276993001,0.1402988751788408,0.1313287762398532,0.4793022145016749,106.3242473400697
Oscar Gonzalez,3,2874,0.0428454730805657,0.2008990927305769,0.1856131954474286,0.4702623068074997,109.0894343982427
Oscar Mercado,1,2688,0.0793198076445763,0.1759175848862531,0.1187988183051616,0.408204204102459,101.20217366014217
Oswaldo Arcia,2,1945,0.0830267685484397,0.2211266438472824,0.2140037961619111,0.3723866679747364,135.26700206199567
Ozzie Albies,2,1666,0.0767947704407104,0.1662146488891152,0.1320472839713182,0.4760835353485259,120.15231041537352
Pablo Sandoval,2,909,0.0395214596726448,0.0964578359689496,0.1679459104234251,0.3346228245314327,104.28702357613648
Patrick Wisdom,2,2053,0.086145019659288,0.2559019064552494,0.1560909409286638,0.3914454256217873,90.55253332155924
Paul DeJong,1,989,0.0659471991743536,0.2412958040680548,0.2196257713447857,0.3431294285399965,126.9440521471602
Paul Goldschmidt,3,1387,0.1142133689927175,0.1800216556538306,0.2468468865115679,0.2794188314512863,134.41658594351097
Paul Janish,1,618,0.0876215997089086,0.1281604529866484,0.0849996616704488,0.4009536305758942,73.2155758734942
Paulo Orlando,1,1774,0.0375037031869957,0.1339465589324728,0.1175622338460237,0.3880713803068134,87.03155113170895
Pavin Smith,1,1234,0.092834159739637,0.096920300182179,0.1240246426449668,0.3676010733566779,103.83971883257608
Pedro Alvarez,2,968,0.128701976510489,0.2481329641380588,0.2378981249295657,0.4313185982739108,143.1218634639847
Pedro Feliz,1,422,0.101105844921011,0.1516587672843601,0.0337948250742496,0.4106109787867298,60.28720550664332
Pedro Florimon,1,2115,0.0701999903555371,0.1876207933657125,0.0909461572264055,0.3966684530017087,70.25995971659106
Pedro Severino,1,1920,0.0568822645656136,0.1588064026235847,0.097657686768272,0.4077386852781184,83.252930079651
Pete Alonso,3,1043,0.1171799167571273,0.2198587191644167,0.2870633535500718,0.4063322447636214,156.75213202973868
Pete Kozma,1,2531,0.0890281501992461,0.1795271766522307,0.1100110736652601,0.3958557877526367,70.75025576004654
Peter Bourjos,1,1774,0.0660376033691597,0.1679107224735617,0.1627533505582246,0.4989802932406271,113.6911207648334
Phil Gosselin,1,1744,0.0689897329935994,0.1624250944080065,0.0786102970924168,0.4784999472591301,84.65951889877252
Preston Tucker,2,1531,0.0942368085533442,0.1822476099249662,0.2056471195184376,0.4246450027051248,129.64431844198356
Quintin Berry,1,1769,0.0850985054734616,0.1444908442850314,0.0563298507318927,0.5045059061388344,83.41639988580297
Rafael Devers,3,1676,0.0661807167476053,0.1357293124445252,0.167572925909604,0.3736389315148523,109.72414399606166
Rafael Ortega,2,3012,0.0998826874409916,0.1405405962391709,0.1006476591087022,0.4690522794042542,103.3776640773974
Raimel Tapia,1,3290,0.0564109820478679,0.1464914057585304,0.1512373363758347,0.5023184962873088,124.54456450942727
Ramon Hernandez,2,1983,0.0413965789842725,0.1648774746430633,0.1256952005855401,0.3073105892861865,79.7751088849002
Ramon Laureano,2,1616,0.1008825596909246,0.2351778634755272,0.1897636586179426,0.3906765091170869,124.43276449708992
Randal Grichuk,2,2190,0.0519391809768212,0.2029900562816985,0.2215374625590642,0.37776223795515,110.0966635502876
Randy Arozarena,3,1302,0.0892411517995969,0.1856726138281646,0.1809894054339201,0.5008690872728054,128.35665608774184
Reid Brignac,1,1435,0.0677304259985671,0.1686785679031513,0.1457917586632386,0.3385629059353631,93.43695965101928
Renato Nunez,1,3229,0.0706635685802923,0.214941985164172,0.2072946985728027,0.3763340081781431,107.55404773073388
Rene Rivera,1,635,0.0701645009981124,0.1885178770655677,0.1223722611351642,0.4326785647783035,71.68869511332909
Rhys Hoskins,3,1904,0.1205008706304004,0.1814577939551115,0.2700573298540041,0.3293553770125325,160.10250605330262
Richie Martin,1,1545,0.0690434592228685,0.1437748336558162,0.0898638541503623,0.4722523750642266,79.93728329750856
Rio Ruiz,1,3069,0.1071020121024497,0.1994120345261788,0.1351081052719362,0.4738442363366654,106.74109865182088
Robbie Grossman,2,2799,0.1379918760484207,0.2134326594020422,0.123360401933392,0.4444069806331905,122.78464982400796
Robert Andino,1,848,0.0547169809622641,0.1509433961622641,0.131841326581132,0.3792359816867924,76.20561740119004
Roberto Perez,2,2496,0.1339677889310415,0.2177638528410526,0.0927434616485164,0.5264801311719357,84.11065437493023
Robinson Chirinos,2,712,0.0880913723666073,0.1378557908326833,0.101752899009322,0.3755586034156638,80.07370083789259
Roger Bernadina,1,933,0.0813251545590896,0.1762003972422242,0.1289316900739096,0.5275574819403567,121.55719299368349
